FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
74254,Agelaius tricolor,Aves,Passeriformes,2016,3,2,-120.626495,37.17769,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
74293,Buteo swainsoni,Aves,Accipitriformes,2020,5,9,-120.626495,37.17769,6,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
74317,Empidonax traillii,Aves,Passeriformes,2018,5,31,-114.47018,32.861427,7,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
74341,Melanerpes uropygialis,Aves,Piciformes,2016,2,21,-114.5646,32.79684,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
74435,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,2,25,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
74446,Agelaius tricolor,Aves,Passeriformes,2007,3,22,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
74452,Agelaius tricolor,Aves,Passeriformes,2015,6,22,-118.576126,34.800835,1100,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
74606,Buteo swainsoni,Aves,Accipitriformes,2020,4,23,-116.43462,32.985588,1,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
74721,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
74785,Agelaius tricolor,Aves,Passeriformes,2015,3,21,-118.576126,34.800835,70,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
75011,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,29,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
75041,Melanerpes uropygialis,Aves,Piciformes,2019,4,25,-114.45586,32.8621,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
75090,Gymnogyps californianus,Aves,Accipitriformes,2019,11,10,-119.37897,34.913113,5,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,3000,9824
75465,Buteo swainsoni,Aves,Accipitriformes,2018,5,31,-120.626495,37.17769,6,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
75570,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,26,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
75580,Agelaius tricolor,Aves,Passeriformes,2020,1,4,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
75630,Buteo swainsoni,Aves,Accipitriformes,2018,5,31,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
75658,Agelaius tricolor,Aves,Passeriformes,2018,1,5,-120.626495,37.17769,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
75938,Agelaius tricolor,Aves,Passeriformes,2003,8,9,-118.576126,34.800835,5,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
76165,Agelaius tricolor,Aves,Passeriformes,2013,1,26,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76204,Buteo swainsoni,Aves,Accipitriformes,2019,9,2,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76256,Melanerpes uropygialis,Aves,Piciformes,2020,5,9,-114.45433,32.87066,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
76424,Melanerpes uropygialis,Aves,Piciformes,2018,3,22,-114.48025,32.906734,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
76551,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76594,Melanerpes uropygialis,Aves,Piciformes,2018,5,22,-114.47018,32.861427,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
76633,Buteo swainsoni,Aves,Accipitriformes,2016,9,23,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76680,Haliaeetus leucocephalus,Aves,Accipitriformes,2000,11,19,-117.3345,34.28169,3,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
76775,Agelaius tricolor,Aves,Passeriformes,2019,11,9,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76800,Agelaius tricolor,Aves,Passeriformes,2019,12,19,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76854,Melanerpes uropygialis,Aves,Piciformes,2018,1,28,-114.61622,32.76832,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
76869,Empidonax traillii,Aves,Passeriformes,2020,5,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
76893,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,5,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
77226,Agelaius tricolor,Aves,Passeriformes,2015,3,7,-119.60883,35.05841,1,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,3000,16412
77407,Agelaius tricolor,Aves,Passeriformes,2013,1,27,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
77509,Agelaius tricolor,Aves,Passeriformes,2016,11,5,-120.626495,37.17769,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
77528,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
77530,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.626495,37.17769,6,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
77549,Empidonax traillii,Aves,Passeriformes,2011,10,6,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
77660,Agelaius tricolor,Aves,Passeriformes,2018,4,26,-118.576126,34.800835,200,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
78151,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,13,-117.33152,34.281723,0,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
78295,Agelaius tricolor,Aves,Passeriformes,2016,4,2,-118.576126,34.800835,0,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
78311,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
78370,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
78441,Buteo swainsoni,Aves,Accipitriformes,2014,7,12,-119.50825,34.941113,3,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
78441,Buteo swainsoni,Aves,Accipitriformes,2014,7,12,-119.50825,34.941113,3,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
78463,Agelaius tricolor,Aves,Passeriformes,2014,12,10,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
78631,Empidonax traillii,Aves,Passeriformes,2018,8,17,-116.53558,33.98466,1,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,3000,10031
78679,Empidonax traillii,Aves,Passeriformes,2009,10,6,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
78710,Melanerpes uropygialis,Aves,Piciformes,2019,4,6,-114.52884,32.74322,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
78811,Colaptes chrysoides,Aves,Piciformes,2015,5,30,-115.50455,35.174652,1,HUMAN_OBSERVATION,HACKBERRY COMPLEX 1,2005,63771.3,565,3000,82445
78908,Agelaius tricolor,Aves,Passeriformes,2018,4,1,-118.58118,34.794235,105,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
79034,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79066,Buteo swainsoni,Aves,Accipitriformes,2020,3,27,-118.53441,34.716637,2,HUMAN_OBSERVATION,LAKE,2020,30999.2885572,1108,3000,12767
79381,Buteo swainsoni,Aves,Accipitriformes,2019,5,28,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79417,Agelaius tricolor,Aves,Passeriformes,2018,3,2,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79454,Melanerpes uropygialis,Aves,Piciformes,2015,5,2,-114.52792,34.773346,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
79608,Agelaius tricolor,Aves,Passeriformes,2013,11,22,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79633,Agelaius tricolor,Aves,Passeriformes,2005,3,31,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79658,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79719,Agelaius tricolor,Aves,Passeriformes,2012,3,4,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79733,Agelaius tricolor,Aves,Passeriformes,2015,4,27,-118.576126,34.800835,950,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
79829,Agelaius tricolor,Aves,Passeriformes,2016,1,22,-120.00486,35.333824,4,HUMAN_OBSERVATION,BECK,2000,396.3609,926,3000,11303
79829,Agelaius tricolor,Aves,Passeriformes,2016,1,22,-120.00486,35.333824,4,HUMAN_OBSERVATION,SODA,2011,1533.496,974,3000,20211
79834,Melanerpes uropygialis,Aves,Piciformes,2020,12,28,-114.46286,32.8607,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
79859,Agelaius tricolor,Aves,Passeriformes,2016,11,5,-120.626495,37.17769,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
79992,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,3,24,-117.34762,34.288246,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
80150,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,12,22,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
80154,Empidonax traillii,Aves,Passeriformes,2001,9,9,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
80304,Buteo swainsoni,Aves,Accipitriformes,2020,5,8,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
80355,Agelaius tricolor,Aves,Passeriformes,2015,5,26,-118.576126,34.800835,1000,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
80386,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,11,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
80389,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,6,-120.62274,37.177197,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
80498,Agelaius tricolor,Aves,Passeriformes,2009,2,21,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
80518,Agelaius tricolor,Aves,Passeriformes,2016,11,5,-120.626495,37.17769,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
80732,Melanerpes uropygialis,Aves,Piciformes,2012,3,24,-114.48025,32.906734,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
80804,Melanerpes uropygialis,Aves,Piciformes,2017,6,16,-114.532104,34.775505,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
80835,Empidonax traillii,Aves,Passeriformes,2018,5,15,-114.47018,32.861427,5,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
80889,Agelaius tricolor,Aves,Passeriformes,2017,4,15,-121.06281,37.037506,800,HUMAN_OBSERVATION,BASALT,2004,410.184,929,3000,12462
80938,Melanerpes uropygialis,Aves,Piciformes,2014,10,17,-114.4879,32.86356,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
81021,Agelaius tricolor,Aves,Passeriformes,2016,7,17,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
81238,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,2,14,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
81606,Buteo swainsoni,Aves,Accipitriformes,2016,2,13,-116.4095,33.269516,1,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,3000,5439
81606,Buteo swainsoni,Aves,Accipitriformes,2016,2,13,-116.4095,33.269516,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
81750,Buteo swainsoni,Aves,Accipitriformes,2017,4,2,-120.626495,37.17769,12,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
81901,Buteo swainsoni,Aves,Accipitriformes,2012,3,10,-116.4095,33.269516,1,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,3000,5439
81901,Buteo swainsoni,Aves,Accipitriformes,2012,3,10,-116.4095,33.269516,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
82120,Agelaius tricolor,Aves,Passeriformes,2018,4,14,-118.576126,34.800835,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
82284,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,16,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
82508,Empidonax traillii,Aves,Passeriformes,2016,5,24,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
82632,Agelaius tricolor,Aves,Passeriformes,2018,2,17,-120.626495,37.17769,60,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
82684,Agelaius tricolor,Aves,Passeriformes,2015,3,11,-118.57543,34.799496,0,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
82722,Buteo swainsoni,Aves,Accipitriformes,2019,5,28,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
82819,Agelaius tricolor,Aves,Passeriformes,2019,4,12,-120.81938,36.49979,40,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,3000,12170
82918,Melanerpes uropygialis,Aves,Piciformes,2018,5,17,-114.47018,32.861427,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
83037,Riparia riparia,Aves,Passeriformes,2016,4,13,-116.60335,33.42999,2,HUMAN_OBSERVATION,COYOTE,2003,18704.78,506,3000,24707
83081,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,9,26,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
83358,Agelaius tricolor,Aves,Passeriformes,2017,11,24,-120.626495,37.17769,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
83389,Empidonax traillii,Aves,Passeriformes,2017,6,6,-114.532104,34.775505,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
83587,Buteo swainsoni,Aves,Accipitriformes,2016,10,5,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
83723,Agelaius tricolor,Aves,Passeriformes,2002,2,2,-120.626495,37.17769,3500,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
83981,Agelaius tricolor,Aves,Passeriformes,2017,4,2,-120.626495,37.17769,50,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
84018,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,2,15,-118.92411,34.940903,1,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,3000,11054
84030,Agelaius tricolor,Aves,Passeriformes,2014,5,29,-121.2398,37.473,20,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,3000,92221
84129,Agelaius tricolor,Aves,Passeriformes,1996,7,20,-118.576126,34.800835,4,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
84191,Buteo swainsoni,Aves,Accipitriformes,2017,3,11,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
84339,Haliaeetus leucocephalus,Aves,Accipitriformes,2004,2,22,-120.62649,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
84485,Buteo swainsoni,Aves,Accipitriformes,2011,3,31,-119.50825,34.941113,4,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
84485,Buteo swainsoni,Aves,Accipitriformes,2011,3,31,-119.50825,34.941113,4,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
84560,Agelaius tricolor,Aves,Passeriformes,2010,2,21,-120.62653,37.17222,100,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
84728,Melanerpes uropygialis,Aves,Piciformes,2020,12,11,-114.48025,32.906734,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
84742,Melanerpes uropygialis,Aves,Piciformes,2011,10,29,-114.57785,32.800335,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
84842,Buteo swainsoni,Aves,Accipitriformes,2016,4,2,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
84942,Melanerpes uropygialis,Aves,Piciformes,2017,2,4,-114.47851,32.911983,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
84982,Empidonax traillii,Aves,Passeriformes,2000,5,20,-116.66339,33.921284,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,3000,11504
84982,Empidonax traillii,Aves,Passeriformes,2000,5,20,-116.66339,33.921284,1,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,3000,20936
84999,Agelaius tricolor,Aves,Passeriformes,2015,3,29,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
85007,Melanerpes uropygialis,Aves,Piciformes,2020,6,23,-114.46286,32.8607,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
85089,Agelaius tricolor,Aves,Passeriformes,2017,1,16,-120.626495,37.17769,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
85358,Agelaius tricolor,Aves,Passeriformes,2020,2,18,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
85363,Buteo swainsoni,Aves,Accipitriformes,2020,5,18,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
85380,Melanerpes uropygialis,Aves,Piciformes,2012,3,28,-114.52792,34.773346,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
85414,Buteo swainsoni,Aves,Accipitriformes,2020,5,23,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
85581,Buteo swainsoni,Aves,Accipitriformes,2017,4,20,-120.626495,37.17769,6,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
85996,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,22,-120.6268,37.174465,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86014,Agelaius tricolor,Aves,Passeriformes,2016,11,5,-120.626495,37.17769,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86218,Buteo swainsoni,Aves,Accipitriformes,2016,9,24,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86266,Empidonax traillii,Aves,Passeriformes,2018,9,22,-116.53558,33.98466,2,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,3000,10031
86278,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86451,Gymnogyps californianus,Aves,Accipitriformes,1977,6,17,-118.927864,34.93154,1,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,3000,11054
86585,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,3,2,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86645,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86760,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.626495,37.17769,6,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86782,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,17,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
86783,Melanerpes uropygialis,Aves,Piciformes,2016,1,3,-114.5646,32.79684,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
87035,Haliaeetus leucocephalus,Aves,Accipitriformes,2005,12,22,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
87074,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,2,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
87078,Melanerpes uropygialis,Aves,Piciformes,2016,3,17,-114.52884,32.74322,0,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
87295,Melanerpes uropygialis,Aves,Piciformes,2014,10,15,-114.666885,33.24443,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
87612,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
87854,Empidonax traillii,Aves,Passeriformes,2018,8,31,-116.66339,33.921284,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,3000,11504
87854,Empidonax traillii,Aves,Passeriformes,2018,8,31,-116.66339,33.921284,1,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,3000,20936
87955,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,3,10,-114.69149,33.2447,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
88037,Buteo swainsoni,Aves,Accipitriformes,2020,8,29,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
88093,Buteo swainsoni,Aves,Accipitriformes,2015,4,1,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
88111,Agelaius tricolor,Aves,Passeriformes,1969,12,28,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
88249,Buteo swainsoni,Aves,Accipitriformes,2018,4,27,-121.2398,37.473,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,3000,92221
88505,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,3,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
88591,Melanerpes uropygialis,Aves,Piciformes,2016,5,3,-114.53818,34.77495,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
88630,Buteo swainsoni,Aves,Accipitriformes,1988,4,26,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
88766,Empidonax traillii,Aves,Passeriformes,2014,5,20,-118.576126,34.800835,1,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
88795,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,3,2,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
88993,Buteo swainsoni,Aves,Accipitriformes,2018,6,26,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
89010,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,2,1,-118.40223,34.666607,2,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
89137,Agelaius tricolor,Aves,Passeriformes,2016,6,10,-118.576126,34.800835,950,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
89198,Agelaius tricolor,Aves,Passeriformes,2016,1,13,-120.626495,37.17769,150,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
89363,Buteo swainsoni,Aves,Accipitriformes,2018,7,5,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
89395,Agelaius tricolor,Aves,Passeriformes,2018,2,10,-120.62293,37.17994,75,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
89506,Buteo swainsoni,Aves,Accipitriformes,2016,9,23,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
89687,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,3,13,-118.40223,34.666607,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
89759,Buteo swainsoni,Aves,Accipitriformes,2015,3,31,-119.50825,34.941113,1,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
89759,Buteo swainsoni,Aves,Accipitriformes,2015,3,31,-119.50825,34.941113,1,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
89930,Buteo swainsoni,Aves,Accipitriformes,2019,7,21,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
90053,Agelaius tricolor,Aves,Passeriformes,2018,3,9,-120.626495,37.17769,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
90128,Melanerpes uropygialis,Aves,Piciformes,2018,6,5,-114.46269,32.859646,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
90307,Agelaius tricolor,Aves,Passeriformes,2013,11,22,-120.626495,37.17769,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
90314,Riparia riparia,Aves,Passeriformes,2018,4,18,-114.47018,32.861427,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
90346,Gymnogyps californianus,Aves,Accipitriformes,2015,12,29,-119.38315,34.94384,15,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,3000,9824
90529,Buteo swainsoni,Aves,Accipitriformes,2015,4,29,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
90637,Agelaius tricolor,Aves,Passeriformes,2011,6,5,-118.576126,34.800835,500,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
90745,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
90977,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,9,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
91110,Agelaius tricolor,Aves,Passeriformes,2018,1,20,-120.626495,37.17769,150,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
91113,Agelaius tricolor,Aves,Passeriformes,2017,9,22,-120.626495,37.17769,8,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
91172,Agelaius tricolor,Aves,Passeriformes,2017,3,10,-118.576126,34.800835,30,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
